Number of texts in corpus: 1120
Unique lemmas found: 19959

<в, PREP, 0,0437, 0,963>
<дефис, NOUN, 1,85e-05, 0,00357>
<приостановлен, PRTS, 1,85e-05, 0,00804>
<ставить, INFN, 1,85e-05, 0,00804>
<табличный, ADJF, 1,85e-05, 0,00714>
<конкуренция, NOUN, 1,85e-05, 0,00893>
<предполагаемый, PRTF, 1,85e-05, 0,00625>
<лавлейс, UNKNOWN, 1,85e-05, 0,00268>
<обозначен, PRTS, 1,85e-05, 0,00893>
<мультимедийный, ADJF, 1,85e-05, 0,00714>
<конкатенативные, UNKNOWN, 1,85e-05, 0,00179>
<освобождаюсь, VERB, 1,85e-05, 0,00714>
<миллиард, NOUN, 1,85e-05, 0,00357>
<модифицированный, ADJF, 1,85e-05, 0,00893>
<растровый, ADJF, 1,85e-05, 0,00357>
<пересмотр, NOUN, 1,85e-05, 0,00804>
<нестрогий, ADJF, 1,85e-05, 0,00536>
<бакалавр, NOUN, 1,85e-05, 0,00893>
<роберт, NOUN, 1,85e-05, 0,00804>
<акцент, NOUN, 1,85e-05, 0,00804>
<покупка, NOUN, 1,85e-05, 0,00893>
<выраженный, ADJF, 1,85e-05, 0,00804>
<исполнен, PRTS, 1,85e-05, 0,00714>
<стена, NOUN, 1,85e-05, 0,00446>
<нестатический, ADJF, 1,85e-05, 0,00625>
<аппарат, NOUN, 1,85e-05, 0,00446>
<цузе, UNKNOWN, 1,85e-05, 0,00446>
<замещение, NOUN, 1,85e-05, 0,00625>
<разбиваюсь, VERB, 1,85e-05, 0,00804>
<зато, CONJ, 1,85e-05, 0,00804>
<родственный, ADJF, 1,85e-05, 0,00893>
<строю, VERB, 1,85e-05, 0,00714>
<оптимальный, ADJF, 1,85e-05, 0,00714>
<дизъюнкция, NOUN, 1,85e-05, 0,00893>
<билл, NOUN, 1,85e-05, 0,00893>
<запускаться, INFN, 1,85e-05, 0,00893>
<вырос, VERB, 1,85e-05, 0,00893>
<занимавшийся, PRTF, 1,85e-05, 0,00893>
<факультет, NOUN, 1,85e-05, 0,00714>
<фиксация, NOUN, 1,85e-05, 0,00714>
<повторяюсь, VERB, 1,85e-05, 0,00714>
<опционален, ADJS, 1,85e-05, 0,00714>
<заказ, NOUN, 1,85e-05, 0,00893>
<связной, NOUN, 1,85e-05, 0,00893>
<пригоден, ADJS, 1,85e-05, 0,00893>
<поправка, NOUN, 1,85e-05, 0,00536>
<эмулировать, INFN, 1,85e-05, 0,00893>
<предсказание, NOUN, 1,85e-05, 0,00179>
<англия, NOUN, 1,85e-05, 0,00536>
<конкурентный, ADJF, 1,85e-05, 0,00714>
<обозначаемый, PRTF, 1,85e-05, 0,00804>
<разрешимость, NOUN, 1,85e-05, 0,00357>
<бортовой, ADJF, 1,85e-05, 0,00357>
<тыс, NOUN, 1,85e-05, 0,00625>
<союз, NOUN, 1,85e-05, 0,00446>
<обновлён, PRTS, 1,85e-05, 0,00714>
<семинар, NOUN, 1,85e-05, 0,00536>
<устаревшее, COMP, 1,85e-05, 0,00804>
<показать, INFN, 1,85e-05, 0,00893>
<интерпретирован, PRTS, 1,85e-05, 0,00625>
<паника, NOUN, 1,85e-05, 0,000893>
<обобщенных, UNKNOWN, 1,85e-05, 0,00536>
<дух, NOUN, 1,85e-05, 0,00893>
<мощь, NOUN, 1,85e-05, 0,00893>
<мешаю, VERB, 1,85e-05, 0,00893>
<ориентация, NOUN, 1,85e-05, 0,00536>
<знакомый, ADJF, 1,85e-05, 0,00714>
<пользуясь, GRND, 1,85e-05, 0,00893>
<смежный, ADJF, 1,85e-05, 0,00714>
<дружественный, ADJF, 1,85e-05, 0,00625>
<метатаблицы, UNKNOWN, 1,85e-05, 0,000893>
<голосование, NOUN, 1,85e-05, 0,00625>
<свойственный, ADJF, 1,85e-05, 0,00804>
<необязателен, ADJS, 1,85e-05, 0,00714>
<висячий, ADJF, 1,85e-05, 0,00179>
<рисование, NOUN, 1,85e-05, 0,00446>
<карделли, UNKNOWN, 1,85e-05, 0,00536>
<заниматься, INFN, 1,85e-05, 0,00893>
<откомпилировать, INFN, 1,85e-05, 0,00804>
<присваивать, INFN, 1,85e-05, 0,00804>
<извлечь, INFN, 1,85e-05, 0,00625>
<создаваться, INFN, 1,85e-05, 0,00804>
<превращаюсь, VERB, 1,85e-05, 0,00804>
<гради, UNKNOWN, 1,85e-05, 0,000893>
<доклад, NOUN, 1,85e-05, 0,00625>
<независимость, NOUN, 1,85e-05, 0,00625>
<выигрыш, NOUN, 1,85e-05, 0,00714>
<своеобразный, ADJF, 1,85e-05, 0,00893>
<скрещение, NOUN, 1,85e-05, 0,000893>
<отображать, INFN, 1,85e-05, 0,00893>
<увеличил, VERB, 1,85e-05, 0,00893>
<производительный, ADJF, 1,85e-05, 0,00714>
<сапр, NOUN, 1,85e-05, 0,00625>
<работая, GRND, 1,85e-05, 0,00804>
<символический, ADJF, 1,85e-05, 0,00804>
<извлекать, INFN, 1,85e-05, 0,00804>
<сопутствующий, ADJF, 1,85e-05, 0,00893>
<тупиковый, ADJF, 1,85e-05, 0,000893>
<наилучший, ADJF, 1,85e-05, 0,00714>
<организационный, ADJF, 1,85e-05, 0,00446>
<глаз, NOUN, 1,85e-05, 0,00714>
<однотипный, ADJF, 1,85e-05, 0,00804>
<удалённый, ADJF, 1,85e-05, 0,00804>
<исчезаю, VERB, 1,85e-05, 0,00804>
<тан, NOUN, 1,85e-05, 0,00357>
<структурно, ADVB, 1,85e-05, 0,00536>
<прерываю, VERB, 1,85e-05, 0,00625>
<начинать, INFN, 1,85e-05, 0,00804>
<явился, VERB, 1,85e-05, 0,00893>
<сформулирован, PRTS, 1,85e-05, 0,00804>
<осень, NOUN, 1,85e-05, 0,00804>
<вносить, INFN, 1,85e-05, 0,00714>
<реально, ADVB, 1,85e-05, 0,00804>
<приведен, UNKNOWN, 1,85e-05, 0,00893>
<э, INTJ, 1,85e-05, 0,00804>
<периодически, ADVB, 1,85e-05, 0,00714>
<специфика, NOUN, 1,85e-05, 0,00893>
<форматированный, PRTF, 1,85e-05, 0,00804>
<разрешить, INFN, 1,85e-05, 0,00893>
<построил, VERB, 1,85e-05, 0,00536>
<швейцария, NOUN, 1,85e-05, 0,00893>
<комбинировать, INFN, 1,85e-05, 0,00714>
<переопределён, PRTS, 1,85e-05, 0,00714>
<аудитория, NOUN, 1,85e-05, 0,00714>
<трудоёмкость, NOUN, 1,85e-05, 0,00625>
<загрузить, INFN, 1,85e-05, 0,00714>
<расширил, VERB, 1,85e-05, 0,00893>
<согласованность, NOUN, 1,85e-05, 0,00804>
<завершаю, VERB, 1,85e-05, 0,00893>
<переместить, INFN, 1,85e-05, 0,00357>
<функционирование, NOUN, 1,85e-05, 0,00893>
<открытость, NOUN, 1,85e-05, 0,00714>
<путем, UNKNOWN, 1,85e-05, 0,00804>
<превращение, NOUN, 1,85e-05, 0,00893>
<разрыв, NOUN, 1,85e-05, 0,00804>
<коммуникационный, ADJF, 1,85e-05, 0,00714>
<макроподстановки, UNKNOWN, 1,85e-05, 0,00536>
<импортированный, PRTF, 1,85e-05, 0,00536>
<математически, ADVB, 1,85e-05, 0,00804>
<чпу, UNKNOWN, 1,85e-05, 0,00179>
<оформленный, PRTF, 1,85e-05, 0,00804>
<клини, NOUN, 1,85e-05, 0,00536>
<сформировался, VERB, 1,85e-05, 0,00893>
<встречаться, INFN, 1,85e-05, 0,00536>
<образовал, VERB, 1,85e-05, 0,00804>
<диалог, NOUN, 1,85e-05, 0,00714>
<рана, NOUN, 1,85e-05, 0,00446>
<закончился, VERB, 1,85e-05, 0,00893>
<выбираю, VERB, 1,85e-05, 0,00804>
<повторение, NOUN, 1,85e-05, 0,00893>
<рапира, NOUN, 1,85e-05, 0,00357>
<потерял, VERB, 1,85e-05, 0,00893>
<нарушаю, VERB, 1,85e-05, 0,00804>
<собираю, VERB, 1,85e-05, 0,00804>
<йод, NOUN, 1,85e-05, 0,00179>
<оставлен, PRTS, 1,67e-05, 0,00804>
<наглядно, ADVB, 1,67e-05, 0,00714>
<фоновый, ADJF, 1,67e-05, 0,00804>
<погрешность, NOUN, 1,67e-05, 0,00357>
<стараюсь, VERB, 1,67e-05, 0,00804>
<дракон-схема, UNKNOWN, 1,67e-05, 0,000893>
<звуковой, ADJF, 1,67e-05, 0,00804>
<скажем, ADVB, 1,67e-05, 0,00714>
<грань, NOUN, 1,67e-05, 0,00446>
<аппаратен, ADJS, 1,67e-05, 0,00625>
<стандартизованный, ADJF, 1,67e-05, 0,00714>
<подключён, PRTS, 1,67e-05, 0,00714>
<ритчи, UNKNOWN, 1,67e-05, 0,00446>
<ограниченность, NOUN, 1,67e-05, 0,00536>
<дополняю, VERB, 1,67e-05, 0,00714>
<хватило, VERB, 1,67e-05, 0,00714>
<снабжённый, PRTF, 1,67e-05, 0,00714>
<даффа, UNKNOWN, 1,67e-05, 0,000893>
<импортировать, VERB, 1,67e-05, 0,00804>
<предельно, ADVB, 1,67e-05, 0,00625>
<дискуссия, NOUN, 1,67e-05, 0,00804>
<нить, NOUN, 1,67e-05, 0,00625>
<пробельный, ADJF, 1,67e-05, 0,00804>
<временный, ADJF, 1,67e-05, 0,00446>
<мультиплексор, NOUN, 1,67e-05, 0,00268>
<дочь, NOUN, 1,67e-05, 0,00268>
<завершил, VERB, 1,67e-05, 0,00714>
<отчисление, NOUN, 1,67e-05, 0,00625>
<дифференциальный, ADJF, 1,67e-05, 0,00536>
<отключение, NOUN, 1,67e-05, 0,00714>
<компактность, NOUN, 1,67e-05, 0,00804>
<сохраняться, INFN, 1,67e-05, 0,00714>
<учитываюсь, VERB, 1,67e-05, 0,00804>
<означать, INFN, 1,67e-05, 0,00804>
<сохранив, GRND, 1,67e-05, 0,00804>
<вредоносный, ADJF, 1,67e-05, 0,00625>
<объявляться, INFN, 1,67e-05, 0,00714>
<запущенный, ADJF, 1,67e-05, 0,00804>
<булевый, UNKNOWN, 1,67e-05, 0,00536>
<издан, PRTS, 1,67e-05, 0,00714>
<вырезание, NOUN, 1,67e-05, 0,00179>
<сработал, VERB, 1,67e-05, 0,00804>
<добавляющий, PRTF, 1,67e-05, 0,00714>
<осуществлён, PRTS, 1,67e-05, 0,00714>
<кажется, ADVB, 1,67e-05, 0,00804>
<избыточность, NOUN, 1,67e-05, 0,00625>
<сообщил, VERB, 1,67e-05, 0,00804>
<очерёдность, NOUN, 1,67e-05, 0,00446>
<ребро, NOUN, 1,67e-05, 0,00625>
<дл, UNKNOWN, 1,67e-05, 0,000893>
<усмотрение, NOUN, 1,67e-05, 0,00804>
<телекоммуникационный, ADJF, 1,67e-05, 0,00268>
<разрешающий, PRTF, 1,67e-05, 0,00536>
<перемещающий, PRTF, 1,67e-05, 0,00268>
<назначен, PRTS, 1,67e-05, 0,00625>
<именуемый, PRTF, 1,67e-05, 0,00804>
<вслед, ADVB, 1,67e-05, 0,00804>
<конструируюсь, VERB, 1,67e-05, 0,00714>
<распознаюсь, VERB, 1,67e-05, 0,00625>
<мягкий, ADJF, 1,67e-05, 0,00625>
<сравнить, INFN, 1,67e-05, 0,00804>
<счетчик, UNKNOWN, 1,67e-05, 0,00268>
<школьный, ADJF, 1,67e-05, 0,00446>
<восхожу, VERB, 1,67e-05, 0,00804>
<автомобиль-модели, UNKNOWN, 1,67e-05, 0,000893>
<переопределять, INFN, 1,67e-05, 0,00804>
<отметил, VERB, 1,67e-05, 0,00714>
<встроить, INFN, 1,67e-05, 0,00357>
<выводимый, PRTF, 1,67e-05, 0,00714>
<прибор, NOUN, 1,67e-05, 0,00179>
<контравариантность, UNKNOWN, 1,67e-05, 0,00357>
<равнозначен, ADJS, 1,67e-05, 0,00714>
<приближенный, PRTF, 1,67e-05, 0,00446>
<основываясь, GRND, 1,67e-05, 0,00804>
<занимающий, PRTF, 1,67e-05, 0,00714>
<штатный, ADJF, 1,67e-05, 0,00714>
<возрастание, NOUN, 1,67e-05, 0,00714>
<баг, NOUN, 1,67e-05, 0,00714>
<интерпретирую, VERB, 1,67e-05, 0,00804>
<остается, UNKNOWN, 1,67e-05, 0,00714>
<предпринят, PRTS, 1,67e-05, 0,00714>
<упрощаюсь, VERB, 1,67e-05, 0,00804>
<сечение, NOUN, 1,67e-05, 0,00357>
<однажды, ADVB, 1,67e-05, 0,00804>
<придуманный, PRTF, 1,67e-05, 0,00804>
<доказал, VERB, 1,67e-05, 0,00625>
<единообразен, ADJS, 1,67e-05, 0,00446>
<учитель, NOUN, 1,67e-05, 0,00536>
<провести, INFN, 1,67e-05, 0,00714>
<аналитик, NOUN, 1,67e-05, 0,00268>
<производимый, PRTF, 1,67e-05, 0,00804>
<вынужден, ADJS, 1,67e-05, 0,00714>
<порча, NOUN, 1,67e-05, 0,00446>
<отличать, INFN, 1,67e-05, 0,00804>
<лаконичный, ADJF, 1,67e-05, 0,00804>
<публично, ADVB, 1,67e-05, 0,00804>
<сопоставить, INFN, 1,67e-05, 0,00625>
<загружён, PRTS, 1,67e-05, 0,00804>
<алголоподобный, ADJF, 1,67e-05, 0,00804>
<ответвление, NOUN, 1,67e-05, 0,00625>
<лямбда-выражение, UNKNOWN, 1,67e-05, 0,00536>
<передающий, PRTF, 1,67e-05, 0,00714>
<остановлен, PRTS, 1,67e-05, 0,00536>
<лямбда-выражений, UNKNOWN, 1,67e-05, 0,00804>
<извлекаю, VERB, 1,67e-05, 0,00625>
<чёткий, ADJF, 1,67e-05, 0,00804>
<приостанавливаюсь, VERB, 1,67e-05, 0,00357>
<присвоенный, PRTF, 1,67e-05, 0,00536>
<деньги, NOUN, 1,67e-05, 0,00714>
<изолированный, ADJF, 1,67e-05, 0,00625>
<отменяю, VERB, 1,67e-05, 0,00536>
<медиа, NOUN, 1,67e-05, 0,000893>
<зная, GRND, 1,67e-05, 0,00625>
<тонкость, NOUN, 1,67e-05, 0,00714>
<смешанный, ADJF, 1,67e-05, 0,00804>
<нигде, ADVB, 1,67e-05, 0,00625>
<возвращая, GRND, 1,67e-05, 0,00714>
<реми, NOUN, 1,67e-05, 0,00179>
<конкатенативных, UNKNOWN, 1,67e-05, 0,00268>
<долго, ADVB, 1,67e-05, 0,00714>
<недетерминированный, ADJF, 1,67e-05, 0,00625>
<строгость, NOUN, 1,67e-05, 0,00714>
<календарь, NOUN, 1,67e-05, 0,00536>
<задержка, NOUN, 1,67e-05, 0,00714>
<питание, NOUN, 1,67e-05, 0,00536>
<механический, ADJF, 1,67e-05, 0,00625>
<равняюсь, VERB, 1,67e-05, 0,00357>
<плеер, NOUN, 1,67e-05, 0,00357>
<мэк, UNKNOWN, 1,67e-05, 0,00536>
<короча, NOUN, 1,67e-05, 0,00714>
<задаваться, INFN, 1,67e-05, 0,00714>
<указал, VERB, 1,67e-05, 0,00804>
<интернационализация, NOUN, 1,67e-05, 0,00625>
<президент, NOUN, 1,67e-05, 0,00446>
<преобразовать, INFN, 1,67e-05, 0,00804>
<глиф, NOUN, 1,67e-05, 0,00179>
<агентство, NOUN, 1,67e-05, 0,00804>
<вставлен, PRTS, 1,67e-05, 0,00804>
<знаменитый, ADJF, 1,67e-05, 0,00804>
<расту, VERB, 1,67e-05, 0,00625>
<мать, NOUN, 1,67e-05, 0,00357>
<влево, ADVB, 1,67e-05, 0,00446>
<математик, NOUN, 1,67e-05, 0,00625>
<задается, UNKNOWN, 1,67e-05, 0,00536>
<загружаю, VERB, 1,67e-05, 0,00714>
<музыка, NOUN, 1,67e-05, 0,00625>
<изобретён, PRTS, 1,67e-05, 0,00804>
<идентичность, NOUN, 1,67e-05, 0,00714>
<транслировать, INFN, 1,67e-05, 0,00804>
<совершенный, ADJF, 1,67e-05, 0,00804>
<задуман, PRTS, 1,67e-05, 0,00714>
<консультант, NOUN, 1,67e-05, 0,00804>
<придерживаюсь, VERB, 1,67e-05, 0,00625>
<худший, ADJF, 1,67e-05, 0,00268>
<масштабируемость, NOUN, 1,67e-05, 0,00714>
<безусловно, ADVB, 1,67e-05, 0,00804>
<скопирован, PRTS, 1,67e-05, 0,00536>
<неудачный, ADJF, 1,67e-05, 0,00804>
<клонирование, NOUN, 1,67e-05, 0,00357>
<единожды, ADVB, 1,67e-05, 0,00804>
<выслал, VERB, 1,67e-05, 0,00804>
<эдсгера, UNKNOWN, 1,67e-05, 0,00536>
<выпускать, INFN, 1,67e-05, 0,00714>
<связка, NOUN, 1,67e-05, 0,00804>
<реже, COMP, 1,67e-05, 0,00804>
<использовавший, PRTF, 1,67e-05, 0,00804>
<логотип, NOUN, 1,67e-05, 0,00625>
<прототипный, ADJF, 1,67e-05, 0,00714>
<контролируюсь, VERB, 1,67e-05, 0,00804>
<нацелен, PRTS, 1,67e-05, 0,00714>
<армина, NOUN, 1,67e-05, 0,00179>
<микроформаты, UNKNOWN, 1,67e-05, 0,00446>
<опустить, INFN, 1,67e-05, 0,00804>
<защищаю, VERB, 1,67e-05, 0,00625>
<эпилог, NOUN, 1,67e-05, 0,00446>
<назначить, INFN, 1,67e-05, 0,00625>
<отмеченный, PRTF, 1,67e-05, 0,00804>
<демон, NOUN, 1,67e-05, 0,00268>
<эргономичный, ADJF, 1,67e-05, 0,000893>
<вызывая, GRND, 1,67e-05, 0,00625>
<аккумулятор, NOUN, 1,67e-05, 0,00268>
<переносить, VERB, 1,67e-05, 0,00804>
<избавляю, VERB, 1,67e-05, 0,00714>
<лента, NOUN, 1,67e-05, 0,00804>
<агрегат, NOUN, 1,67e-05, 0,00446>
<портирования, UNKNOWN, 1,67e-05, 0,00804>
<облегчающий, PRTF, 1,67e-05, 0,00804>
<вирус, NOUN, 1,67e-05, 0,00625>
<практичный, ADJF, 1,67e-05, 0,00625>
<настроен, PRTS, 1,67e-05, 0,00804>
<магистр, NOUN, 1,67e-05, 0,00804>
<терминальный, ADJF, 1,67e-05, 0,00357>
<предотвратить, INFN, 1,67e-05, 0,00625>
<джеймс, NOUN, 1,67e-05, 0,00714>
<открыть, INFN, 1,67e-05, 0,00804>
<ярлык, NOUN, 1,67e-05, 0,00268>
<банк, NOUN, 1,67e-05, 0,00536>
<краткость, NOUN, 1,67e-05, 0,00714>
<паттерн, NOUN, 1,67e-05, 0,00714>
<переписывать, INFN, 1,67e-05, 0,00804>
<калифорнийский, ADJF, 1,67e-05, 0,00714>
<жёсток, ADJS, 1,67e-05, 0,00714>
<перезапись, NOUN, 1,67e-05, 0,00625>
<переводить, VERB, 1,67e-05, 0,00714>
<указывая, GRND, 1,67e-05, 0,00804>
<загружаюсь, VERB, 1,67e-05, 0,00714>
<ложно, ADVB, 1,67e-05, 0,00625>
<упрощённый, ADJF, 1,67e-05, 0,00804>
<различать, INFN, 1,67e-05, 0,00804>
<развёртывание, NOUN, 1,67e-05, 0,00804>
<вариативный, ADJF, 1,67e-05, 0,00357>
<реализуя, GRND, 1,67e-05, 0,00625>
<скрыт, ADJS, 1,67e-05, 0,00804>
<вуз, NOUN, 1,67e-05, 0,00536>
<превышаю, VERB, 1,67e-05, 0,00804>
<осмысленный, ADJF, 1,67e-05, 0,00625>
<переименование, NOUN, 1,67e-05, 0,00714>
<преднамеченности, UNKNOWN, 1,67e-05, 0,00179>
<дискретный, ADJF, 1,67e-05, 0,00804>
<конъюнкция, NOUN, 1,67e-05, 0,00804>
<магический, ADJF, 1,67e-05, 0,00804>
<действовать, INFN, 1,67e-05, 0,00804>
<контакт, NOUN, 1,67e-05, 0,00179>
<силуэт, NOUN, 1,67e-05, 0,000893>
<распространился, VERB, 1,67e-05, 0,00804>
<игнорировать, INFN, 1,67e-05, 0,00714>
<утверждён, PRTS, 1,67e-05, 0,00804>
<электрический, ADJF, 1,67e-05, 0,00536>
<нижеследующий, ADJF, 1,67e-05, 0,00714>
<оставил, VERB, 1,67e-05, 0,00714>
<веб-программирование, NOUN, 1,67e-05, 0,00714>
<турбо, ADVB, 1,67e-05, 0,00446>
<макроязык, NOUN, 1,67e-05, 0,00536>
<продукционный, ADJF, 1,67e-05, 0,00446>
<майкл, NOUN, 1,67e-05, 0,00625>
<программируюсь, VERB, 1,67e-05, 0,00804>
<накладываюсь, VERB, 1,67e-05, 0,00804>
<заинтересованный, ADJF, 1,67e-05, 0,00714>
<зарегистрированный, PRTF, 1,67e-05, 0,00714>
<везде, ADVB, 1,67e-05, 0,00804>
<гипотеза, NOUN, 1,67e-05, 0,00446>
<пошёл, VERB, 1,67e-05, 0,00804>
<остров, NOUN, 1,67e-05, 0,00714>
<транспортный, ADJF, 1,67e-05, 0,00625>
<редактировать, INFN, 1,67e-05, 0,00804>
<изобретатель, NOUN, 1,67e-05, 0,00804>
<форт-системы, UNKNOWN, 1,67e-05, 0,00268>
<конкретно, ADVB, 1,67e-05, 0,00714>
<схожесть, NOUN, 1,67e-05, 0,00804>
<установление, NOUN, 1,67e-05, 0,00714>
<принудительный, ADJF, 1,67e-05, 0,00804>
<фигура, NOUN, 1,67e-05, 0,00357>
<снизу, ADVB, 1,67e-05, 0,00446>
<крейг, NOUN, 1,67e-05, 0,00268>
<сигил, UNKNOWN, 1,67e-05, 0,00179>
<контейнерный, ADJF, 1,67e-05, 0,00625>
<подчёркиваю, VERB, 1,67e-05, 0,00804>
<трех, UNKNOWN, 1,67e-05, 0,00714>
<связывать, INFN, 1,67e-05, 0,00804>
<занимать, INFN, 1,67e-05, 0,00714>
<крокфорд, UNKNOWN, 1,67e-05, 0,00268>
<неделя, NOUN, 1,67e-05, 0,00714>
<беззнаковый, UNKNOWN, 1,67e-05, 0,00536>
<отсутствовать, INFN, 1,67e-05, 0,00804>
<облегчил, VERB, 1,67e-05, 0,00714>
<сформулировал, VERB, 1,67e-05, 0,00804>
<бнф, UNKNOWN, 1,67e-05, 0,00536>
<мужчина, NOUN, 1,67e-05, 0,00357>
<недействительный, ADJF, 1,67e-05, 0,00446>
<эль, PRCL, 1,67e-05, 0,00357>
<значимость, NOUN, 1,67e-05, 0,00714>
<роман, NOUN, 1,48e-05, 0,00536>
<подставляюсь, VERB, 1,48e-05, 0,00625>
<тезаурус, NOUN, 1,48e-05, 0,00268>
<размещённый, PRTF, 1,48e-05, 0,00625>
<вставляюсь, VERB, 1,48e-05, 0,00625>
<приводящий, PRTF, 1,48e-05, 0,00625>
<предсердие, NOUN, 1,48e-05, 0,000893>
<берусь, VERB, 1,48e-05, 0,00714>
<отработка, NOUN, 1,48e-05, 0,00714>
<увеличился, VERB, 1,48e-05, 0,00714>
<срабатывание, NOUN, 1,48e-05, 0,00625>
<резко, ADVB, 1,48e-05, 0,00536>
<несовместим, ADJS, 1,48e-05, 0,00714>
<обнаруживаюсь, VERB, 1,48e-05, 0,00714>
<затруднительный, ADJF, 1,48e-05, 0,00714>
<поступаю, VERB, 1,48e-05, 0,00357>
<фиксировался, VERB, 1,48e-05, 0,00625>
<послать, INFN, 1,48e-05, 0,00446>
<запрещаюсь, VERB, 1,48e-05, 0,00625>
<хоппер, NOUN, 1,48e-05, 0,00446>
<потребовать, INFN, 1,48e-05, 0,00714>
<влиять, INFN, 1,48e-05, 0,00625>
<давая, GRND, 1,48e-05, 0,00625>
<трактуюсь, VERB, 1,48e-05, 0,00625>
<заменять, INFN, 1,48e-05, 0,00625>
<администратор, NOUN, 1,48e-05, 0,00714>
<соль, NOUN, 1,48e-05, 0,000893>
<встреча, NOUN, 1,48e-05, 0,00357>
<распространять, INFN, 1,48e-05, 0,00625>
<прозрачно, ADVB, 1,48e-05, 0,00714>
<привязанный, PRTF, 1,48e-05, 0,00714>
<привлекательный, ADJF, 1,48e-05, 0,00625>
<прочитан, PRTS, 1,48e-05, 0,00446>
<печатающий, PRTF, 1,48e-05, 0,00625>
<ориентированность, NOUN, 1,48e-05, 0,00536>
<невысокий, ADJF, 1,48e-05, 0,00714>
<производственный, ADJF, 1,48e-05, 0,00625>
<таксономия, NOUN, 1,48e-05, 0,00714>
<иса, NOUN, 1,48e-05, 0,00268>
<продавать, INFN, 1,48e-05, 0,00625>
<низший, ADJF, 1,48e-05, 0,00268>
<контекстно-зависимый, ADJF, 1,48e-05, 0,00446>
<т-системы, UNKNOWN, 1,48e-05, 0,000893>
<ущерб, NOUN, 1,48e-05, 0,00625>
<тождественный, ADJF, 1,48e-05, 0,00625>
<сплайсинг, NOUN, 1,48e-05, 0,000893>
<кбайт, NOUN, 1,48e-05, 0,00446>
<пользование, NOUN, 1,48e-05, 0,00714>
<выйти, INFN, 1,48e-05, 0,00536>
<дисковод, NOUN, 1,48e-05, 0,00446>
<активация, NOUN, 1,48e-05, 0,00446>
<соединённый, PRTF, 1,48e-05, 0,00625>
<фокал, UNKNOWN, 1,48e-05, 0,00179>
<вынужден, PRTS, 1,48e-05, 0,00625>
<авторский, ADJF, 1,48e-05, 0,00446>
<обозначать, INFN, 1,48e-05, 0,00625>
<сопоставим, ADJS, 1,48e-05, 0,00357>
<печатный, ADJF, 1,48e-05, 0,00625>
<шестой, ADJF, 1,48e-05, 0,00625>
<помещённый, PRTF, 1,48e-05, 0,00714>
<будущий, ADJF, 1,48e-05, 0,00714>
<абзац, NOUN, 1,48e-05, 0,00357>
<исходящий, ADJF, 1,48e-05, 0,00357>
<комбинирование, NOUN, 1,48e-05, 0,00714>
<критикуюсь, VERB, 1,48e-05, 0,00714>
<положен, ADJS, 1,48e-05, 0,00714>
<приглашение, NOUN, 1,48e-05, 0,00536>
<популяризация, NOUN, 1,48e-05, 0,00625>
<выявить, INFN, 1,48e-05, 0,00536>
<запланирован, PRTS, 1,48e-05, 0,00446>
<воспринимать, INFN, 1,48e-05, 0,00714>
<теряю, VERB, 1,48e-05, 0,00625>
<промежуток, NOUN, 1,48e-05, 0,00714>
<препятствую, VERB, 1,48e-05, 0,00714>
<публикуюсь, VERB, 1,48e-05, 0,00714>
<копировать, INFN, 1,48e-05, 0,00625>
<перемена, NOUN, 1,48e-05, 0,00357>
<альфа-памяти, UNKNOWN, 1,48e-05, 0,000893>
<любитель, NOUN, 1,48e-05, 0,00625>
<сперва, ADVB, 1,48e-05, 0,00714>
<неуправляемый, ADJF, 1,48e-05, 0,00536>
<суперкласса, UNKNOWN, 1,48e-05, 0,00268>
<сказан, PRTS, 1,48e-05, 0,00625>
<объявляемый, PRTF, 1,48e-05, 0,00536>
<старсет, UNKNOWN, 1,48e-05, 0,00179>
<обучающий, PRTF, 1,48e-05, 0,00625>
<экспоненциальный, ADJF, 1,48e-05, 0,00625>
<устранён, PRTS, 1,48e-05, 0,00536>
<подбор, NOUN, 1,48e-05, 0,00625>
<старше, COMP, 1,48e-05, 0,00536>
<новость, NOUN, 1,48e-05, 0,00714>
<изучить, INFN, 1,48e-05, 0,00625>
<реализовываю, VERB, 1,48e-05, 0,00536>
<литературный, ADJF, 1,48e-05, 0,00536>
<кембриджский, ADJF, 1,48e-05, 0,00625>
<сравнительный, ADJF, 1,48e-05, 0,00625>
<з, NOUN, 1,48e-05, 0,00625>
<многопроцессорный, ADJF, 1,48e-05, 0,00536>
<перекомпиляции, UNKNOWN, 1,48e-05, 0,00536>
<наур, NOUN, 1,48e-05, 0,00536>
<неотложный, ADJF, 1,48e-05, 0,000893>
<спинлоков, UNKNOWN, 1,48e-05, 0,000893>
<предельный, ADJF, 1,48e-05, 0,00714>
<предоставил, VERB, 1,48e-05, 0,00714>
<классифицировать, VERB, 1,48e-05, 0,00536>
<ф, NOUN, 1,48e-05, 0,00714>
<продуманный, PRTF, 1,48e-05, 0,00625>
<исключающий, PRTF, 1,48e-05, 0,00536>
<дорога, NOUN, 1,48e-05, 0,00625>
<сжатый, ADJF, 1,48e-05, 0,00714>
<тесный, ADJF, 1,48e-05, 0,00625>
<вынуждаю, VERB, 1,48e-05, 0,00625>
<анализируюсь, VERB, 1,48e-05, 0,00714>
<нормально, ADVB, 1,48e-05, 0,00446>
<хоара, UNKNOWN, 1,48e-05, 0,00536>
